year,Territory/Province,avg temp,avg rain
1975,YT,-2.879878048780489,25.991160220994477
1975,NT,-4.7581497797356835,15.691450777202075
1975,NU,-9.146298788694498,18.814509803921588
1975,AB,3.0977437550362636,30.179809681423194
1975,SK,3.0303532008830056,32.310081112398635
1975,MB,3.1090452261306556,41.796210268948656
1975,ON,7.26913774973711,65.93357829282078
1975,QC,4.166254635352285,69.03405247813413
1975,NB,6.972000000000004,85.05533333333332
1975,NS,8.141506129597197,94.7911564625851
1975,PE,7.754166666666664,72.33452380952383
1975,NL,5.2378947368421045,88.55364238410591
1975,XX,9.316666666666666,67.78333333333335
1976,BC,8.592425401683228,97.22291060291056
1976,YT,-2.879878048780489,25.991160220994477
1976,NT,-4.7581497797356835,15.691450777202075
1976,NU,-9.146298788694498,18.814509803921588
1976,AB,3.0977437550362636,30.179809681423194
1976,SK,3.0303532008830056,32.310081112398635
1976,MB,3.1090452261306556,41.796210268948656
1976,ON,7.26913774973711,65.93357829282078
1976,QC,4.166254635352285,69.03405247813413
1976,NB,6.972000000000004,85.05533333333332
1976,NS,8.141506129597197,94.7911564625851
1976,PE,7.754166666666664,72.33452380952383
1976,NL,5.2378947368421045,88.55364238410591
1976,XX,9.316666666666666,67.78333333333335
1977,BC,8.592425401683228,97.22291060291056
1977,YT,-2.879878048780489,25.991160220994477
